Tabla 1
travelCode,userCode,from,to,flightType,price,time,distance,agency,date
135,2,Rio de Janeiro (RJ),Aracaju (SE),economic,796.42,1.55,597.61,CloudFy,07/03/2020
136,2,Trujillo (TR),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,07/09/2020
136,2,Florianopolis (SC),Trujillo (TR),premium,1248.7,2.1,808.85,Rainbow,07/13/2020
137,2,Chiclayo (CH),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,07/16/2020
137,2,Florianopolis (SC),Chiclayo (CH),firstClass,1175.62,1.76,676.53,Rainbow,07/19/2020
138,2,Aracaju (SE),Rio de Janeiro (RJ),economic,712.64,1.55,597.61,Rainbow,07/23/2020
138,2,Rio de Janeiro (RJ),Aracaju (SE),economic,734.09,1.55,597.61,Rainbow,07/27/2020
139,2,Brasilia (DF),Natal (RN),premium,1067.3,1.43,550.69,CloudFy,07/30/2020
139,2,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,07/31/2020
140,2,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,08/06/2020
140,2,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,08/08/2020
141,2,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,08/13/2020
141,2,Salvador (BH),Brasilia (DF),firstClass,1032.4,1.76,676.56,CloudFy,08/15/2020
142,2,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,08/20/2020
142,2,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,08/24/2020
143,2,Brasilia (DF),Lima (LI),premium,1189.32,1.66,637.56,CloudFy,08/27/2020
143,2,Lima (LI),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,08/29/2020
144,2,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,09/03/2020
144,2,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,09/06/2020
145,2,Brasilia (DF),Jauja (JA),premium,1189.32,1.66,637.56,CloudFy,09/10/2020
145,2,Jauja (JA),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,09/14/2020
146,2,Brasilia (DF),Salvador (BH),premium,1268.97,1.76,676.56,Rainbow,09/17/2020
146,2,Salvador (BH),Brasilia (DF),premium,882.86,1.76,676.56,Rainbow,09/19/2020
147,2,Brasilia (DF),Salvador (BH),economic,958.15,1.76,676.56,CloudFy,09/24/2020
147,2,Salvador (BH),Brasilia (DF),economic,587.85,1.76,676.56,CloudFy,09/26/2020
148,2,Cusco (CU),Rio de Janeiro (RJ),economic,910.7,2.3,885.57,CloudFy,10/01/2020
148,2,Rio de Janeiro (RJ),Cusco (CU),economic,952.83,2.3,885.57,CloudFy,10/04/2020
149,2,Recife (PE),Jauja (JA),firstClass,628.96,0.58,222.67,Rainbow,10/08/2020
149,2,Jauja (JA),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,10/09/2020
150,2,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,10/15/2020
150,2,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,10/17/2020
151,2,Jauja (JA),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,10/22/2020
151,2,Rio de Janeiro (RJ),Jauja (JA),economic,796.42,1.55,597.61,CloudFy,10/25/2020
152,2,Brasilia (DF),Salvador (BH),firstClass,1665.24,1.76,676.56,Rainbow,10/29/2020
152,2,Salvador (BH),Brasilia (DF),firstClass,1040.84,1.76,676.56,Rainbow,10/31/2020
153,2,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,11/05/2020
153,2,Campo Grande (MS),Aracaju (SE),premium,1215.45,1.69,650.1,CloudFy,11/09/2020
154,2,Brasilia (DF),Jaén (JN),economic,791.66,1.43,550.69,CloudFy,11/12/2020
154,2,Jaén (JN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,11/15/2020
155,2,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,11/19/2020
155,2,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,11/20/2020
156,2,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,11/26/2020
156,2,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,11/28/2020
157,2,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,12/03/2020
157,2,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,12/06/2020
158,2,Jaén (JN),Natal (RN),economic,332.1,0.46,176.33,CloudFy,12/10/2020
158,2,Natal (RN),Jaén (JN),economic,361.68,0.46,176.33,CloudFy,12/11/2020
159,2,Lima (LI),Campo Grande (MS),firstClass,1387.89,1.69,650.1,Rainbow,12/17/2020
159,2,Campo Grande (MS),Lima (LI),firstClass,1545.78,1.69,650.1,Rainbow,12/20/2020
160,2,Recife (PE),Campo Grande (MS),economic,563.71,1.39,535.4,CloudFy,12/24/2020
160,2,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,12/26/2020
161,2,La Paz (LP),Rio de Janeiro (RJ),premium,1351.89,2.3,885.57,Rainbow,12/31/2020
161,2,Rio de Janeiro (RJ),La Paz (LP),premium,1306.26,2.3,885.57,Rainbow,01/03/2021
162,2,Lima (LI),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,01/07/2021
162,2,Florianopolis (SC),Lima (LI),premium,1013.4,1.76,676.53,Rainbow,01/10/2021
163,2,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,01/14/2021
163,2,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,01/18/2021
164,2,Aracaju (SE),Salvador (BH),economic,943.36,2.16,830.86,Rainbow,01/21/2021
164,2,Salvador (BH),Aracaju (SE),economic,826.02,2.16,830.86,Rainbow,01/25/2021
165,2,Recife (PE),Natal (RN),firstClass,633.71,0.58,222.67,FlyingDrops,01/28/2021
165,2,Natal (RN),Recife (PE),firstClass,694.42,0.58,222.67,FlyingDrops,01/31/2021
166,2,Brasilia (DF),Natal (RN),economic,791.66,1.43,550.69,CloudFy,02/04/2021
166,2,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,02/05/2021
167,2,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,02/11/2021
167,2,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,02/12/2021
168,2,Recife (PE),Natal (RN),firstClass,633.71,0.58,222.67,FlyingDrops,02/18/2021
168,2,Natal (RN),Recife (PE),firstClass,694.42,0.58,222.67,FlyingDrops,02/21/2021
169,2,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,02/25/2021
169,2,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,02/27/2021
170,2,Trujillo (TR),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,03/04/2021
170,2,Sao Paulo (SP),Trujillo (TR),premium,962.54,1.02,392.76,Rainbow,03/08/2021
171,2,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,03/11/2021
171,2,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,03/15/2021
172,2,Chimbote(CH),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,03/18/2021
172,2,Florianopolis (SC),Chimbote(CH),economic,695.3,1.76,676.53,Rainbow,03/20/2021
173,2,Chimbote(CH),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,03/25/2021
173,2,Campo Grande (MS),Chimbote(CH),premium,991.22,1.39,535.4,Rainbow,03/26/2021
174,2,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,04/01/2021
174,2,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,04/02/2021
175,2,Yurimaguas (YR),Natal (RN),economic,332.1,0.46,176.33,CloudFy,04/08/2021
175,2,Natal (RN),Yurimaguas (YR),economic,361.68,0.46,176.33,CloudFy,04/09/2021
176,2,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,04/15/2021
176,2,Natal (RN),Recife (PE),economic,406.36,0.58,222.67,Rainbow,04/18/2021
177,2,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,04/22/2021
177,2,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,04/24/2021
178,2,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,04/29/2021
178,2,Salvador (BH),Recife (PE),firstClass,1440.02,2.05,788.55,CloudFy,05/01/2021
179,2,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,05/06/2021
179,2,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,05/10/2021
180,2,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,05/13/2021
180,2,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,05/16/2021
181,2,Recife (PE),Rio de Janeiro (RJ),premium,1270.03,2.3,885.57,CloudFy,05/20/2021
181,2,Rio de Janeiro (RJ),Recife (PE),premium,1333.52,2.3,885.57,CloudFy,05/24/2021
182,2,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,05/27/2021
182,2,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,05/31/2021
183,2,Lima (LI),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,06/03/2021
183,2,Brasilia (DF),Lima (LI),firstClass,772.21,0.63,242.21,Rainbow,06/07/2021
184,2,Yurimaguas (YR),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,06/10/2021
184,2,Brasilia (DF),Yurimaguas (YR),economic,654.88,1.11,425.98,CloudFy,06/14/2021
185,2,Recife (PE),Campo Grande (MS),economic,563.71,1.39,535.4,CloudFy,06/17/2021
185,2,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,06/19/2021
186,2,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,06/24/2021
186,2,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,06/28/2021
187,2,Recife (PE),La Paz (LP),premium,932.84,1.44,555.74,CloudFy,07/01/2021
187,2,La Paz (LP),Recife (PE),premium,835.21,1.44,555.74,CloudFy,07/04/2021
188,2,Brasilia (DF),Sao Paulo (SP),premium,750.0,0.67,257.81,Rainbow,07/08/2021
188,2,Sao Paulo (SP),Brasilia (DF),premium,586.06,0.67,257.81,Rainbow,07/10/2021
189,2,Aracaju (SE),Talara  (TL),firstClass,1723.71,2.16,830.86,Rainbow,07/15/2021
189,2,Talara  (TL),Aracaju (SE),firstClass,1520.02,2.16,830.86,Rainbow,07/19/2021
190,2,Brasilia (DF),Natal (RN),firstClass,1434.91,1.43,550.69,Rainbow,07/22/2021
190,2,Natal (RN),Brasilia (DF),firstClass,1286.63,1.43,550.69,Rainbow,07/26/2021
191,2,Recife (PE),Talara  (TL),premium,474.6,0.58,222.67,CloudFy,07/29/2021
191,2,Talara  (TL),Recife (PE),premium,563.23,0.58,222.67,CloudFy,08/02/2021
192,2,Nazca (NZ),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,08/05/2021
192,2,Florianopolis (SC),Nazca (NZ),economic,636.51,1.66,637.56,CloudFy,08/09/2021
193,2,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,08/12/2021
193,2,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,08/14/2021
194,2,Lima (LI),Campo Grande (MS),firstClass,1110.76,1.39,535.4,CloudFy,08/19/2021
194,2,Campo Grande (MS),Lima (LI),firstClass,1244.73,1.39,535.4,CloudFy,08/21/2021
195,2,Recife (PE),Salvador (BH),firstClass,1596.61,2.05,788.55,FlyingDrops,08/26/2021
195,2,Salvador (BH),Recife (PE),firstClass,1348.04,2.05,788.55,FlyingDrops,08/29/2021
196,2,Andahuaylas (AH),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,09/02/2021
196,2,Aracaju (SE),Andahuaylas (AH),premium,706.36,1.11,425.98,Rainbow,09/04/2021
197,2,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,09/09/2021
197,2,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,09/12/2021
198,2,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,09/16/2021
198,2,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,09/20/2021
199,2,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,09/23/2021
199,2,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,09/26/2021
200,2,Andahuaylas (AH),Rio de Janeiro (RJ),economic,908.93,2.3,885.57,Rainbow,09/30/2021
200,2,Rio de Janeiro (RJ),Andahuaylas (AH),economic,932.59,2.3,885.57,Rainbow,10/04/2021
201,2,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,10/07/2021
201,2,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,10/09/2021
202,2,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,10/14/2021
202,2,Rio de Janeiro (RJ),Brasilia (DF),economic,364.34,0.48,183.37,Rainbow,10/15/2021
203,2,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,10/21/2021
203,2,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,10/22/2021
204,2,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,10/28/2021
204,2,Salvador (BH),Aracaju (SE),premium,1209.04,2.16,830.86,CloudFy,10/31/2021
205,2,Brasilia (DF),La Paz (LP),firstClass,539.39,0.48,183.37,FlyingDrops,11/04/2021
205,2,La Paz (LP),Brasilia (DF),firstClass,591.19,0.48,183.37,FlyingDrops,11/06/2021
206,2,Aracaju (SE),Cordoba (CO),firstClass,1684.05,2.16,830.86,CloudFy,11/11/2021
206,2,Cordoba (CO),Aracaju (SE),firstClass,1531.92,2.16,830.86,CloudFy,11/12/2021
207,2,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,2.3,885.57,Rainbow,11/18/2021
207,2,Rio de Janeiro (RJ),Recife (PE),premium,1306.26,2.3,885.57,Rainbow,11/19/2021
208,2,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,11/25/2021
208,2,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,11/29/2021
209,2,Cordoba (CO),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,12/02/2021
209,2,Brasilia (DF),Cordoba (CO),firstClass,1260.1,1.11,425.98,CloudFy,12/03/2021
210,2,Recife (PE),Sao Paulo (SP),premium,670.13,1.26,486.52,Rainbow,12/09/2021
210,2,Sao Paulo (SP),Recife (PE),premium,1145.72,1.26,486.52,Rainbow,12/12/2021
211,2,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,12/16/2021
211,2,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,12/19/2021
212,2,Rosario (RS),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,12/23/2021
212,2,Rio de Janeiro (RJ),Rosario (RS),premium,435.67,0.48,183.37,Rainbow,12/27/2021
213,2,Lima (LI),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,12/30/2021
213,2,Lima (LI),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,01/02/2022
214,2,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,01/06/2022
214,2,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,01/07/2022
215,2,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,01/13/2022
215,2,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,01/14/2022
216,2,Recife (PE),Salvador (BH),firstClass,1470.41,2.05,788.55,Rainbow,01/20/2022
216,2,Salvador (BH),Recife (PE),firstClass,1440.25,2.05,788.55,Rainbow,01/24/2022
217,2,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,01/27/2022
217,2,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,01/29/2022
218,2,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,02/03/2022
218,2,Sao Paulo (SP),Recife (PE),firstClass,1533.42,1.26,486.52,CloudFy,02/07/2022
219,2,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,02/10/2022
219,2,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,02/12/2022
220,2,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,02/17/2022
220,2,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1386.46,1.55,597.61,Rainbow,02/20/2022
221,2,Aracaju (SE),Salvador (BH),economic,943.36,2.16,830.86,Rainbow,02/24/2022
221,2,Salvador (BH),Aracaju (SE),economic,826.02,2.16,830.86,Rainbow,02/25/2022
222,2,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,03/03/2022
222,2,Rio de Janeiro (RJ),Brasilia (DF),economic,369.57,0.48,183.37,CloudFy,03/04/2022
223,2,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,03/10/2022
223,2,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,03/12/2022
224,2,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,03/17/2022
224,2,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,03/20/2022
225,2,Rosario (RS),Natal (RN),premium,1067.3,1.43,550.69,CloudFy,03/24/2022
225,2,Natal (RN),Rosario (RS),premium,898.46,1.43,550.69,CloudFy,03/28/2022
226,3,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,09/26/2019
226,3,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,09/29/2019
227,3,Brasilia (DF),Florianopolis (SC),firstClass,1487.52,1.66,637.56,CloudFy,10/03/2019
227,3,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,10/05/2019
228,3,Brasilia (DF),Rio de Janeiro (RJ),premium,457.95,0.48,183.37,CloudFy,10/10/2019
228,3,Rio de Janeiro (RJ),Brasilia (DF),premium,503.26,0.48,183.37,CloudFy,10/11/2019
229,3,Brasilia (DF),Campo Grande (MS),economic,629.54,0.72,277.7,Rainbow,10/17/2019
229,3,Campo Grande (MS),Brasilia (DF),economic,517.82,0.72,277.7,Rainbow,10/20/2019
230,3,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,10/24/2019
230,3,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,10/26/2019
231,3,Aracaju (SE),Lima (LI),firstClass,1499.93,2.1,808.85,FlyingDrops,10/31/2019
231,3,Florianopolis (SC),Lima (LI),firstClass,1574.28,2.1,808.85,FlyingDrops,11/03/2019
232,3,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,11/07/2019
232,3,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,11/10/2019
233,3,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,11/14/2019
233,3,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,11/16/2019
234,3,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,11/21/2019
234,3,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,11/23/2019
235,3,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,11/28/2019
235,3,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,12/01/2019
236,3,Brasilia (DF),Natal (RN),economic,726.19,1.43,550.69,Rainbow,12/05/2019
236,3,Natal (RN),Brasilia (DF),economic,686.79,1.43,550.69,Rainbow,12/08/2019
237,3,La Paz (LP),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,12/12/2019
237,3,Salvador (BH),La Paz (LP),firstClass,1440.02,2.05,788.55,CloudFy,12/14/2019
238,3,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,12/19/2019
238,3,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,12/21/2019
239,3,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,12/26/2019
239,3,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,12/28/2019
240,3,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,01/02/2020
240,3,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,01/06/2020
241,3,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,01/09/2020
241,3,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,01/10/2020
242,3,Brasilia (DF),Salvador (BH),firstClass,1665.24,1.76,676.56,Rainbow,01/16/2020
242,3,Salvador (BH),Brasilia (DF),firstClass,1040.84,1.76,676.56,Rainbow,01/18/2020
243,3,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,01/23/2020
243,3,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,01/24/2020
244,3,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,01/30/2020
244,3,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,02/03/2020
245,3,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,02/06/2020
245,3,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,02/09/2020
246,3,Brasilia (DF),Cusco (CU),economic,432.1,0.63,242.21,CloudFy,02/13/2020
246,3,Cusco (CU),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,02/15/2020
247,3,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,02/20/2020
247,3,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,02/22/2020
248,3,Recife (PE),Campo Grande (MS),premium,793.15,1.39,535.4,CloudFy,02/27/2020
248,3,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,02/29/2020
249,3,Brasilia (DF),Rio de Janeiro (RJ),premium,457.95,0.48,183.37,CloudFy,03/05/2020
249,3,Rio de Janeiro (RJ),Brasilia (DF),premium,503.26,0.48,183.37,CloudFy,03/07/2020
250,3,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,03/12/2020
250,3,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,03/14/2020
251,3,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,03/19/2020
251,3,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,03/21/2020
252,3,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,03/26/2020
252,3,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,03/27/2020
253,3,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,04/02/2020
253,3,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,04/05/2020
254,3,Brasilia (DF),Mendoza (MS),economic,583.6,0.72,277.7,CloudFy,04/09/2020
254,3,Mendoza (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,04/10/2020
255,3,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,04/16/2020
255,3,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,04/17/2020
256,3,Mendoza (MS),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,04/23/2020
256,3,Comodoro Rivadavia (CR),Mendoza (MS),premium,906.59,1.02,392.76,CloudFy,04/24/2020
257,3,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,04/30/2020
257,3,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,05/02/2020
258,3,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,05/07/2020
258,3,Rio de Janeiro (RJ),Recife (PE),firstClass,1617.81,2.3,885.57,Rainbow,05/08/2020
259,3,Brasilia (DF),Natal (RN),firstClass,1433.35,1.43,550.69,FlyingDrops,05/14/2020
259,3,Natal (RN),Brasilia (DF),firstClass,1192.62,1.43,550.69,FlyingDrops,05/16/2020
260,3,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,05/21/2020
260,3,Lima (LI),Brasilia (DF),economic,364.34,0.48,183.37,Rainbow,05/24/2020
261,3,Aracaju (SE),Lima (LI),economic,717.04,1.55,597.61,CloudFy,05/28/2020
261,3,Rio de Janeiro (RJ),Aracaju (SE),economic,796.42,1.55,597.61,CloudFy,06/01/2020
262,3,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,06/04/2020
262,3,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,06/08/2020
263,3,Brasilia (DF),Campo Grande (MS),premium,851.15,0.72,277.7,Rainbow,06/11/2020
263,3,Campo Grande (MS),Brasilia (DF),premium,691.99,0.72,277.7,Rainbow,06/14/2020
264,3,Recife (PE),Comodoro Rivadavia (CR),firstClass,1069.12,1.39,535.4,Rainbow,06/18/2020
264,3,Comodoro Rivadavia (CR),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,06/21/2020
265,3,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,06/25/2020
265,3,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,06/29/2020
266,3,Comodoro Rivadavia (CR),Campo Grande (MS),firstClass,1110.76,1.39,535.4,CloudFy,07/02/2020
266,3,Campo Grande (MS),Comodoro Rivadavia (CR),firstClass,1244.73,1.39,535.4,CloudFy,07/05/2020
267,3,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,07/09/2020
267,3,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,07/12/2020
268,3,Brasilia (DF),Rio Gallegos (RG),premium,987.07,1.11,425.98,CloudFy,07/16/2020
268,3,Rio Gallegos (RG),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,07/17/2020
269,3,Brasilia (DF),Rio de Janeiro (RJ),firstClass,586.04,0.48,183.37,Rainbow,07/23/2020
269,3,Rio de Janeiro (RJ),Brasilia (DF),firstClass,687.25,0.48,183.37,Rainbow,07/25/2020
270,3,Rio Gallegos (RG),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,07/30/2020
